    0.149153641936004167E+00    0.124086999789785046E+00    0.101740775520432880E+02   -0.236987835168838501E+01    0.272268068790435791E+04    0.419661104679107666E+00   -0.230708137734409138E+05   -0.692475511231548957E+01    1
    0.110283399321019646E+00    0.109176808795849928E+00    0.101041993390147855E+02   -0.243095189332962036E+01    0.187060707807540894E+04    0.687729895114898682E+00   -0.229710702947901373E+05   -0.692575511231552365E+01    1
    0.190877872004806992E+00    0.111971329988004867E+00    0.953106794173026728E+01   -0.897846281528472900E+00    0.246938467025756836E+04    0.986527144908905029E+00   -0.227214821488362250E+05   -0.692675511231553909E+01    1
    0.137463261912882329E+00    0.120110757246498473E+00    0.944650388389304219E+01    0.409287512302398682E+00    0.194015514850616455E+04    0.899804890155792236E+00   -0.222948037124959956E+05   -0.692775511231552343E+01    1
    0.175981687602639214E+00    0.107179322851145745E+00    0.957550464977023097E+01   -0.180952340364456177E+01    0.258864963054656982E+04    0.175317764282226562E+00   -0.222664535345772565E+05   -0.692875511231550334E+01    1
    0.129449076119542122E+00    0.110175372775478300E+00    0.940562253309928664E+01   -0.219651520252227783E+00    0.185399311780929565E+04    0.586520910263061523E+00   -0.221846298137698504E+05   -0.692975511231548769E+01    1
    0.161424530724227439E+00    0.132493003712601587E+00    0.958289541576701431E+01   -0.115548479557037354E+01    0.235445201396942139E+04    0.627494931221008301E+00   -0.221733767346116692E+05   -0.693075511231546315E+01    1
    0.170713971582949153E+00    0.139777048977102303E+00    0.973551514368853788E+01   -0.909852921962738037E+00    0.237817615270614624E+04    0.623228728771209717E+00   -0.218757347310303157E+05   -0.693175511231550789E+01    1
    0.179941416359961026E+00    0.113017667599598470E+00    0.100998282923305709E+02   -0.188243675231933594E+01    0.247744220495223999E+04    0.496020257472991943E+00   -0.216951445968393455E+05   -0.693275511231550912E+01    1
    0.106636035436928275E+00    0.105211343381000189E+00    0.967712142575622991E+01   -0.530402779579162598E+00    0.160142594575881958E+04    0.592563152313232422E-01   -0.215514133254343469E+05   -0.693375511231550057E+01    1
    0.161404154389679422E+00    0.137176606752422714E+00    0.962475410775574147E+01   -0.145242214202880859E+01    0.243453633785247803E+04    0.678005218505859375E-01   -0.214690591232300139E+05   -0.693475511231554709E+01    1
    0.224381768470108545E+00    0.172835826002178755E+00    0.998048695498731320E+01   -0.409816026687622070E+00    0.275792759656906128E+04    0.839361250400543213E+00   -0.214328055753410335E+05   -0.693575511231551811E+01    1
    0.190879172621905790E+00    0.133186728366767704E+00    0.952118124736976235E+01    0.288324356079101562E+00    0.228956401348114014E+04    0.503541231155395508E+00   -0.213506887226158360E+05   -0.693675511231548558E+01    1
    0.191490029119312788E+00    0.188068760178493166E+00    0.948013845512054587E+01   -0.624503433704376221E+00    0.264126920700073242E+04    0.646632611751556396E+00   -0.213035870213207054E+05   -0.693775511231549125E+01    1
    0.190427420392656321E+01    0.719998246592665758E+00    0.929731108909857618E+01   -0.225467962026596069E+01    0.498300790786743164E+01    0.925808668136596680E+00   -0.211949980762178348E+05   -0.693875511231549424E+01    1
    0.198844368504524249E+00    0.152563490481054415E+00    0.924483532562192778E+01   -0.713223218917846680E-02    0.247223210334777832E+04    0.234429895877838135E+00   -0.210437004388745081E+05   -0.693975511231547948E+01    1
    0.176111749312520049E+00    0.161456942092686934E+00    0.951270462460134425E+01   -0.178749477863311768E+01    0.249905616044998169E+04    0.378369152545928955E+00   -0.206751207051004894E+05   -0.694075511231545761E+01    1
    0.159599764934599403E+00    0.158395740777715954E+00    0.908098332420939514E+01    0.132536292076110840E-01    0.192183369398117065E+04    0.996683716773986816E+00   -0.206074900535863635E+05   -0.694175511231546682E+01    1
    0.125654092194736000E+00    0.103029971688386054E+00    0.101717290450346827E+02   -0.211362010240554810E+01    0.146587908267974854E+04    0.877039730548858643E+00   -0.204307133776210831E+05   -0.694275511231551334E+01    1
    0.120367517227113252E+00    0.104797156213117040E+00    0.951290567284027411E+01   -0.922522425651550293E+00    0.134754770994186401E+04    0.875345110893249512E+00   -0.203709239195038972E+05   -0.694375511231550835E+01    1
    0.201085982074320324E+00    0.154058017683061210E+00    0.915773853665758075E+01   -0.331592440605163574E+00    0.215685600042343140E+04    0.826470136642456055E+00   -0.203442095354894336E+05   -0.694475511231550335E+01    1
    0.213177819241940986E+00    0.157339342395742321E+00    0.950326790536137622E+01   -0.245830863714218140E+01    0.254387068748474121E+04    0.895546495914459229E+00   -0.200973478686319868E+05   -0.694575511231551523E+01    1
    0.143465865390372271E+01    0.928733466294059284E+00    0.981579655157421449E+01   -0.202584445476531982E+00    0.151047348976135254E+03    0.585050463676452637E+00   -0.199587022091946310E+05   -0.694675511231552090E+01    1
    0.148305206048548216E+00    0.126339440870331360E+00    0.959129969481765698E+01   -0.930203378200531006E+00    0.169247281551361084E+04    0.423524379730224609E+00   -0.198159501660635397E+05   -0.694775511231551945E+01    1
    0.326451163611352457E+00    0.226641386302207704E+00    0.971825871348176484E+01    0.359068334102630615E+00    0.297645592689514160E+04    0.836306929588317871E+00   -0.197657384515275880E+05   -0.694875511231547005E+01    1
    0.236425916344106202E+00    0.177265161212305122E+00    0.912426926241313119E+01   -0.125394958257675171E+01    0.241470193862915039E+04    0.595571160316467285E+00   -0.192736990450319172E+05   -0.694975511231546506E+01    1
    0.264993320610880878E+00    0.243434008850684003E+00    0.997697849497675548E+01   -0.849980652332305908E+00    0.285101097822189331E+04    0.770061731338500977E+00   -0.192732855747909962E+05   -0.695075511231549914E+01    1
    0.133585038493752473E+00    0.126538261769588462E+00    0.954212643607751509E+01    0.433081924915313721E+00    0.144293582439422607E+04    0.490012347698211670E+00   -0.191639428081029873E+05   -0.695175511231552257E+01    1
    0.309081205487251320E+00    0.116519432961730271E+00    0.949492832907381867E+01   -0.128654664754867554E+01    0.266195172071456909E+04    0.495343923568725586E+00   -0.191008684862045302E+05   -0.695275511231550336E+01    1
    0.259575383316278496E+00    0.118216452477927322E+00    0.993005413043227492E+01    0.464577496051788330E+00    0.210901594161987305E+04    0.571838498115539551E+00   -0.190844288480977812E+05   -0.695375511231547883E+01    1
    0.156306819209933279E+00    0.118771363470845770E+00    0.913265103920272203E+01   -0.221609067916870117E+01    0.164941602945327759E+04    0.611304998397827148E+00   -0.190593524955142202E+05   -0.695475511231550136E+01    1
    0.335036103541553054E+00    0.173596881239195672E+00    0.931956813859550692E+01   -0.184337377548217773E+00    0.293279886245727539E+04    0.125771522521972656E+00   -0.190401453465959275E+05   -0.695575511231551680E+01    1
    0.230198344905495678E+00    0.167567034027646833E+00    0.973743239241056457E+01   -0.118764430284500122E+01    0.241215258836746216E+04    0.108409166336059570E+00   -0.189381607394319581E+05   -0.695675511231548427E+01    1
    0.116974857524871828E+00    0.999189246474270071E-01    0.959455291890145467E+01   -0.899966657161712646E+00    0.112039875984191895E+04    0.635184824466705322E+00   -0.188777115458005101E+05   -0.695775511231548727E+01    1
    0.157751193295133119E+01    0.144752370268118380E+01    0.924953892908630060E+01   -0.160912179946899414E+01    0.767118930816650391E+02    0.211917877197265625E+00   -0.187635974710942137E+05   -0.695875511231550270E+01    1
    0.125070760868990427E+01    0.659333672877428167E+00    0.990736336913120574E+01    0.376906633377075195E+00    0.172832787036895752E+03    0.677039325237274170E+00   -0.187464728246474879E+05   -0.695975511231551458E+01    1
    0.333040089833915254E+00    0.241772696972781753E+00    0.940818260342208212E+01    0.700492262840270996E-01    0.273499542474746704E+04    0.865461528301239014E+00   -0.187450986178302701E+05   -0.696075511231551580E+01    1
    0.138356672918075319E+01    0.870009350791475122E+00    0.966119585357460053E+01   -0.895286738872528076E+00    0.487521886825561523E+02    0.936690211296081543E+00   -0.187450956216617633E+05   -0.696175511231550104E+01    1
    0.193462198180139072E+00    0.117862295719482396E+00    0.945407508858125212E+01   -0.202908992767333984E+01    0.196916681528091431E+04    0.468436479568481445E-01   -0.187383511771600861E+05   -0.696275511231553423E+01    1
    0.143560988411128521E+00    0.107560064776561382E+00    0.971107060803545075E+01   -0.142360985279083252E+01    0.131669265031814575E+04    0.771490693092346191E+00   -0.186536326395504366E+05   -0.696375511231550171E+01    1
    0.118353702185243370E+01    0.101135947417656480E+01    0.999364601086858428E+01    0.305830419063568115E+00    0.175959527492523193E+03    0.819686591625213623E+00   -0.186495590283320744E+05   -0.696475511231547362E+01    1
    0.176802160222470750E+00    0.159308332658070512E+00    0.100529363142178827E+02   -0.449240744113922119E+00    0.173934549093246460E+04    0.599616885185241699E+00   -0.186083941002335123E+05   -0.696575511231551836E+01    1
    0.373638635803699548E+00    0.166027147966367639E+00    0.909776916974812444E+01    0.312959730625152588E+00    0.275968962907791138E+04    0.358824670314788818E+00   -0.185173020619704548E+05   -0.696675511231553202E+01    1
    0.242628559288322942E+00    0.207235195738853462E+00    0.973702665070661233E+01   -0.103590798377990723E+01    0.240184324979782104E+04    0.447913527488708496E+00   -0.184501842581410492E+05   -0.696775511231552436E+01    1
    0.291459577954530757E+00    0.144017949997415712E+00    0.100862522786650715E+02   -0.419310867786407471E+00    0.246471279859542847E+04    0.365376472473144531E-01   -0.183883351832516164E+05   -0.696875511231550959E+01    1
    0.237663236744105832E+00    0.198852583308461783E+00    0.100561398370459596E+02   -0.219599968194961548E+01    0.255841255187988281E+04    0.563857495784759521E+00   -0.183283084068226344E+05   -0.696975511231549394E+01    1
    0.363693900696694883E+00    0.164421125530828716E+00    0.950944747488945019E+01    0.278477966785430908E+00    0.238103628158569336E+04    0.986665844917297363E+00   -0.181083628706788004E+05   -0.697075511231548450E+01    1
    0.216638327802836900E+00    0.179368084493589541E+00    0.965369215566954786E+01   -0.221122515201568604E+01    0.226636308431625366E+04    0.229558944702148438E+00   -0.179752964185482015E+05   -0.697175511231548395E+01    1
    0.212209943350911145E+00    0.143644609208032681E+00    0.904697834193080475E+01   -0.228464257717132568E+01    0.200231784582138062E+04    0.324942708015441895E+00   -0.179713042230592182E+05   -0.697275511231548872E+01    1
    0.262916235104084017E+00    0.190719784025436101E+00    0.970105885437987858E+01   -0.139333397150039673E+01    0.221974682807922363E+04    0.872702240943908691E+00   -0.178840707074467682E+05   -0.697375511231548995E+01    1
    0.356908581292212035E+00    0.185628663430809859E+00    0.983493854507623766E+01   -0.219178754091262817E+01    0.293186312913894653E+04    0.791645526885986328E+00   -0.178734767336269906E+05   -0.697475511231553025E+01    1
    0.352604189003705992E+00    0.104945124863049175E+00    0.101738856869700829E+02   -0.203152590990066528E+01    0.280689936876296997E+04    0.299561917781829834E+00   -0.178695945504293923E+05   -0.697575511231552614E+01    1
    0.221213898756444483E+00    0.134068337923127640E+00    0.100218632854237093E+02   -0.151164138317108154E+01    0.184508460760116577E+04    0.687020063400268555E+00   -0.178414364682737541E+05   -0.697675511231550338E+01    1
    0.239947120369613187E+00    0.213035426434402653E+00    0.963758327067592191E+01   -0.871483922004699707E+00    0.210193115472793579E+04    0.737572371959686279E+00   -0.177856197923172804E+05   -0.697775511231553747E+01    1
    0.279312464560210694E+00    0.225448967663701760E+00    0.927277983912486370E+01   -0.140576833486557007E+01    0.245057791471481323E+04    0.443221032619476318E+00   -0.176012200363443444E+05   -0.697875511231551471E+01    1
    0.267495707908988023E+00    0.251575621220011814E+00    0.978646902527285611E+01   -0.196139222383499146E+01    0.265650165081024170E+04    0.536656796932220459E+00   -0.175488702750645716E+05   -0.697975511231548751E+01    1
    0.258846170662879960E+00    0.208276616022393141E+00    0.986782507384989316E+01    0.464253842830657959E+00    0.216475671529769897E+04    0.862777233123779297E-03   -0.174857473093199915E+05   -0.698075511231549406E+01    1
    0.330784603015065237E+00    0.121355115921388840E+00    0.913098748419641915E+01   -0.145580387115478516E+01    0.250227123498916626E+04    0.100835561752319336E-01   -0.174651973882372731E+05   -0.698175511231549972E+01    1
    0.134320402844488629E+01    0.457240670863573340E+00    0.937537164298928083E+01   -0.200598073005676270E+01    0.887845158576965332E+02    0.785438656806945801E+00   -0.174367641659415349E+05   -0.698275511231551516E+01    1
    0.379068061882674723E+00    0.193323120919402625E+00    0.963321530841378149E+01   -0.188429695367813110E+01    0.297169446945190430E+04    0.565804243087768555E+00   -0.174353155542264649E+05   -0.698375511231553414E+01    1
    0.213215320368289940E+00    0.131413552349465890E+00    0.959116131642726444E+01   -0.889712750911712646E+00    0.163002008199691772E+04    0.149811267852783203E+00   -0.171051652655815196E+05   -0.698475511231553270E+01    1
    0.291874258039534096E+00    0.177291881957346797E+00    0.977431030355112185E+01   -0.197135609388351440E+01    0.223642891645431519E+04    0.830546498298645020E+00   -0.170960577185382754E+05   -0.698575511231552948E+01    1
    0.294827959470927714E+00    0.217844834050982011E+00    0.913384982788262789E+01   -0.190750360488891602E+00    0.198241800069808960E+04    0.883485376834869385E+00   -0.170305213571404274E+05   -0.698675511231552360E+01    1
    0.216627706096529982E+00    0.190015584334572746E+00    0.101039752978112887E+02   -0.228831756114959717E+01    0.211852687597274780E+04    0.244493782520294189E+00   -0.169613506965048000E+05   -0.698775511231549373E+01    1
    0.362067479014635096E+00    0.256191057885343521E+00    0.946896401454345416E+01   -0.205096065998077393E+00    0.235862535238265991E+04    0.993959426879882812E+00   -0.168875356940888014E+05   -0.698875511231551716E+01    1
    0.154217720114994039E+01    0.583470551489559397E+00    0.922784499691968207E+01   -0.168686938285827637E+01    0.698239803314208984E+02    0.695511639118194580E+00   -0.168481866108051581E+05   -0.698975511231552993E+01    1
    0.109665389429569243E+00    0.103292815303089702E+00    0.100464365956984558E+02   -0.226003527641296387E-01    0.869364202022552490E+03    0.643312692642211914E+00   -0.168055239514872774E+05   -0.699075511231550273E+01    1
    0.321792136393904693E+00    0.286818542375673391E+00    0.969308127708320022E+01   -0.394292831420898438E+00    0.261202007532119751E+04    0.417482256889343262E-01   -0.168018858499492890E+05   -0.699175511231550484E+01    1
    0.305173718183398279E+00    0.220917026390122451E+00    0.917691789372701905E+01    0.243754625320434570E+00    0.209374880790710449E+04    0.238535702228546143E+00   -0.167694428094688992E+05   -0.699275511231551850E+01    1
    0.111107773792147632E+00    0.107060248450514969E+00    0.937620016081910279E+01   -0.161349773406982422E+01    0.934843361377716064E+03    0.609753131866455078E-01   -0.166951295761371148E+05   -0.699375511231549929E+01    1
    0.292861859956562554E+00    0.248554047117434063E+00    0.917280131186404546E+01   -0.709787666797637939E+00    0.210212069749832153E+04    0.717697381973266602E+00   -0.166757066698519702E+05   -0.699475511231549785E+01    1
    0.382659282462000871E+00    0.113864563264542001E+00    0.991529194617718090E+01   -0.107154220342636108E+01    0.230003857612609863E+04    0.889467716217041016E+00   -0.166614334617943641E+05   -0.699575511231553371E+01    1
    0.150825342213124047E+01    0.139447097875636694E+01    0.971792181047050008E+01   -0.120144355297088623E+01    0.187527894973754883E+03    0.653625249862670898E+00   -0.166463619103140772E+05   -0.699675511231554026E+01    1
    0.241962643333733074E+00    0.209513794023553968E+00    0.100865783861990703E+02   -0.208758962154388428E+01    0.227938753366470337E+04    0.325542092323303223E-01   -0.166320385330766294E+05   -0.699775511231553793E+01    1
    0.301942985309958500E+00    0.224527466836757450E+00    0.986782521405089597E+01   -0.689507126808166504E+00    0.218115878105163574E+04    0.483392357826232910E+00   -0.166171826253313993E+05   -0.699875511231551695E+01    1
    0.270630845425665401E+00    0.183729431680952793E+00    0.934978930609278436E+01   -0.118333613872528076E+01    0.202176457643508911E+04    0.722960829734802246E-01   -0.165195245842861914E+05   -0.699975511231549596E+01    1
    0.254220309181451831E+00    0.106619714509793559E+00    0.905808829004631555E+01   -0.193394643068313599E+01    0.160610193014144897E+04    0.761489629745483398E+00   -0.164922917767987092E+05   -0.700075511231552117E+01    1
    0.135439501707136645E+00    0.119277068103604778E+00    0.956025197230460577E+01   -0.242589181661605835E+01    0.116889899969100952E+04    0.103317558765411377E+00   -0.164827671452855357E+05   -0.700175511231554282E+01    1
    0.112481225448489194E+00    0.104449584250484812E+00    0.998541109463009491E+01   -0.217235636711120605E+01    0.861808061599731445E+03    0.514657735824584961E+00   -0.164300754772651962E+05   -0.700275511231553516E+01    1
    0.144111799752473846E+00    0.132450992942789697E+00    0.100867945060458712E+02   -0.389470219612121582E+00    0.115067088603973389E+04    0.135765552520751953E+00   -0.163765572124608261E+05   -0.700375511231549996E+01    1
    0.450975062654972114E+00    0.397932003279476143E+00    0.983340530690263037E+01    0.498556971549987793E+00    0.295339018106460571E+04    0.917616009712219238E+00   -0.163449825693207549E+05   -0.700475511231551984E+01    1
    0.122353034733223920E+01    0.104134240536155387E+01    0.965133306348518261E+01   -0.163804316520690918E+01    0.885420441627502441E+02    0.216746151447296143E+00   -0.162264058108551435E+05   -0.700575511231551840E+01    1
    0.354219988979458833E+00    0.279037612847015726E+00    0.910259579959301490E+01   -0.477749407291412354E+00    0.239114123582839966E+04    0.411892175674438477E+00   -0.162206714167576374E+05   -0.700675511231550097E+01    1
    0.313449544783115430E+00    0.173913267002958782E+00    0.101418158290414588E+02   -0.194319915771484375E+01    0.221262502670288086E+04    0.382314622402191162E+00   -0.160978925944702023E+05   -0.700775511231549419E+01    1
    0.384600670251488697E+00    0.109112707260057951E+00    0.930411630560449865E+01   -0.157393354177474976E+01    0.221662169694900513E+04    0.643077671527862549E+00   -0.159851303035823130E+05   -0.700875511231548121E+01    1
    0.371967559601247333E+00    0.335542288808044764E+00    0.987274283434701871E+01    0.102509856224060059E+00    0.243327015638351440E+04    0.647495806217193604E+00   -0.159786728845060570E+05   -0.700975511231552773E+01    1
    0.470735121467649953E+00    0.339893332450145524E+00    0.960849710040198346E+01    0.352472245693206787E+00    0.286270701885223389E+04    0.144746363162994385E+00   -0.155656974556103942E+05   -0.701075511231552895E+01    1
    0.336866505338609235E+00    0.202919308115076635E+00    0.951581302104858828E+01   -0.220582675933837891E+01    0.216378933191299438E+04    0.634848654270172119E+00   -0.155639624184845652E+05   -0.701175511231552218E+01    1
    0.126112056595247979E+01    0.864487581510889003E+00    0.940320021026237107E+01    0.277742505073547363E+00    0.507062673568725586E+01    0.244002103805541992E+00   -0.155547978296961664E+05   -0.701275511231549853E+01    1
    0.513517837085366247E+00    0.381529194914257908E+00    0.910659145809052184E+01    0.383168339729309082E+00    0.295869237184524536E+04    0.684429287910461426E+00   -0.155361524644898527E+05   -0.701375511231546067E+01    1
    0.447922297554552595E+00    0.137365592934819980E+00    0.924058541260468402E+01   -0.682886540889739990E+00    0.249488782882690430E+04    0.425250649452209473E+00   -0.155265326019079330E+05   -0.701475511231549120E+01    1
    0.261199854072690030E+00    0.215099459227719586E+00    0.969576199036945496E+01   -0.599447488784790039E-01    0.156995272636413574E+04    0.674987971782684326E+00   -0.154963578337284252E+05   -0.701575511231549598E+01    1
    0.116120568860471257E+00    0.107207742990634389E+00    0.928885150075207555E+01   -0.112985181808471680E+01    0.716457009315490723E+03    0.954131484031677246E+00   -0.154083570354266030E+05   -0.701675511231551852E+01    1
    0.360699013057172335E+00    0.298525404771621761E+00    0.962607339919810201E+01   -0.875456094741821289E+00    0.226951110363006592E+04    0.674842596054077148E+00   -0.154040998049565987E+05   -0.701775511231554905E+01    1
    0.321269505089700258E+00    0.153317987063625427E+00    0.909457104465868049E+01   -0.114284336566925049E+01    0.168802642822265625E+04    0.854710221290588379E+00   -0.154011755287781962E+05   -0.701875511231552718E+01    1
    0.281193590424120454E+00    0.129932896796622899E+00    0.900155076329903814E+01    0.339266836643218994E+00    0.140827578306198120E+04    0.424676954746246338E+00   -0.153675337120376971E+05   -0.701975511231552307E+01    1
    0.335084443143725430E+00    0.212569563476978113E+00    0.990698251310536371E+01    0.466426610946655273E-01    0.181367146968841553E+04    0.616984605789184570E+00   -0.153473823848118518E+05   -0.702075511231549143E+01    1
    0.359609529467403932E+00    0.264384709313008337E+00    0.922496723112309525E+01   -0.659937560558319092E+00    0.198476386070251465E+04    0.918152987957000732E+00   -0.152128737975935728E+05   -0.702175511231545713E+01    1
    0.241862495817124878E+00    0.171542535331087653E+00    0.914791058651751499E+01   -0.781529605388641357E+00    0.134112542867660522E+04    0.912269234657287598E+00   -0.151999999529643228E+05   -0.702275511231550986E+01    1
    0.298517810180246868E+00    0.184020908195000388E+00    0.989362310999017858E+01   -0.311203539371490479E+00    0.157344835996627808E+04    0.721149325370788574E+00   -0.151093070332397838E+05   -0.702375511231555993E+01    1
    0.421651783084273368E+00    0.268538416731403162E+00    0.973884372581168201E+01   -0.158557218313217163E+01    0.248090529441833496E+04    0.881138145923614502E+00   -0.150761370204307368E+05   -0.702475511231551941E+01    1
    0.299995744743525972E+00    0.250372951620682960E+00    0.101464876769785519E+02   -0.113949275016784668E+01    0.184008944034576416E+04    0.923565387725830078E+00   -0.150391867372888955E+05   -0.702575511231549044E+01    1
    0.302078466257750977E+00    0.125166399820862362E+00    0.970322159505892756E+01   -0.110715121030807495E+01    0.148361939191818237E+04    0.898960173130035400E+00   -0.149939455391905885E+05   -0.702675511231551386E+01    1
    0.173184276992619041E+00    0.108858874243483672E+00    0.956207696876636959E+01   -0.117769688367843628E+01    0.101603758335113525E+04    0.182985186576843262E+00   -0.149774770692012553E+05   -0.702775511231550709E+01    1
    0.462264852611661003E+00    0.203616677946538704E+00    0.925477466545922489E+01   -0.208132469654083252E+01    0.257894486188888550E+04    0.854468822479248047E+00   -0.149020055788130394E+05   -0.702875511231551275E+01    1
    0.332034496047019956E+00    0.148837034920200062E+00    0.993751114140318315E+01   -0.155004632472991943E+01    0.170023602247238159E+04    0.890202343463897705E+00   -0.148590962953529543E+05   -0.702975511231550776E+01    1
    0.457004073216497941E+00    0.405769443322980705E+00    0.951502698412280701E+01   -0.319308817386627197E+00    0.264279502630233765E+04    0.947649955749511719E+00   -0.148412751952130657E+05   -0.703075511231546724E+01    1
    0.331953857786893847E+00    0.304924299187929626E+00    0.994283401269974476E+01    0.380888104438781738E+00    0.186886471509933472E+04    0.603355228900909424E+00   -0.147936422279492763E+05   -0.703175511231548889E+01    1
    0.412841402856946038E+00    0.236293728732698383E+00    0.965260496698838111E+01    0.476059317588806152E-01    0.210643082857131958E+04    0.205687642097473145E+00   -0.147392575986993506E+05   -0.703275511231553985E+01    1
    0.228819040472209467E+00    0.106263173240373446E+00    0.984541541556071920E+01   -0.137771958112716675E+01    0.125872814655303955E+04    0.113588809967041016E+00   -0.147080791342212397E+05   -0.703375511231551886E+01    1
    0.397148156942725206E+00    0.113749629722067563E+00    0.980073868340286936E+01   -0.107086861133575439E+01    0.194819802045822144E+04    0.499323964118957520E+00   -0.146981472661084736E+05   -0.703475511231550765E+01    1
    0.137031673805594445E+00    0.108330783132926323E+00    0.968012929808400990E+01   -0.204527562856674194E+01    0.821510910987854004E+03    0.496805667877197266E+00   -0.146947609739813233E+05   -0.703575511231551776E+01    1
    0.412689013886869016E+00    0.176648506148460088E+00    0.971735168309001551E+01   -0.220735526084899902E+01    0.237498486042022705E+04    0.191214799880981445E+00   -0.146525535058816240E+05   -0.703675511231548700E+01    1
    0.140927672325074665E+00    0.105912864225965880E+00    0.988338381010602518E+01   -0.138101905584335327E+01    0.748669803142547607E+03    0.928187310695648193E+00   -0.145678406686269518E+05   -0.703775511231547224E+01    1
    0.328987583723545085E+00    0.183890155282080914E+00    0.953524880575331757E+01    0.424017310142517090E-01    0.159341222047805786E+04    0.330617308616638184E+00   -0.145576359025598013E+05   -0.703875511231545570E+01    1
    0.114278023413562768E+01    0.345001690535992778E+00    0.100416044279139296E+02    0.238299369812011719E-01    0.330734968185424805E+03    0.125904202461242676E+00   -0.145398533393603793E+05   -0.703975511231547202E+01    1
    0.256334895814597619E+00    0.224233268124720275E+00    0.929534147530176469E+01   -0.236366814374923706E+01    0.160839128494262695E+04    0.796880245208740234E+00   -0.145205459746614379E+05   -0.704075511231547946E+01    1
    0.387182828731656103E+00    0.217914737866322650E+00    0.937158831891148125E+01   -0.480485796928405762E+00    0.202941441535949707E+04    0.294961929321289062E-01   -0.145174280540734399E+05   -0.704175511231548690E+01    1
    0.314981021416962159E+00    0.300626835716226837E+00    0.962602993688703634E+01   -0.175628334283828735E+01    0.198316329717636108E+04    0.764043629169464111E+00   -0.144980685697587214E+05   -0.704275511231548812E+01    1
    0.129460820470404614E+01    0.107656513027228740E+01    0.985166487528900880E+01   -0.143356585502624512E+01    0.280815303325653076E+03    0.639774024486541748E+00   -0.144974931855031318E+05   -0.704375511231546003E+01    1
